accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	csetsize	clusters	props	patterns	predicted	predictable	removed	regular	purityx
153	0.6893	0.7666	0.8992	1.7325	0.4679	0.7401	33.7143	0.2156	9.3291	1041.0000	0.3653	2852.0000	0.9336	1954.0000	2093.0000	0.8131	0.9580
154	0.6976	0.7687	0.8995	1.8217	0.4617	0.7434	33.6429	0.2114	9.3564	1039.0000	0.3649	2849.0000	0.9250	1936.0000	2093.0000	0.8112	0.9563
155	0.6976	0.7679	0.8991	1.7718	0.4763	0.7530	33.9286	0.2028	9.3088	1020.0000	0.3595	2839.0000	0.9283	1943.0000	2093.0000	0.8179	0.9582
156	0.6910	0.7678	0.8999	1.7639	0.4781	0.7417	33.5714	0.2118	9.4321	1032.0000	0.3622	2851.0000	0.9288	1944.0000	2093.0000	0.8145	0.9567
157	0.6884	0.7681	0.8992	1.8196	0.4605	0.7426	33.7857	0.2123	9.3235	1052.0000	0.3703	2843.0000	0.9274	1941.0000	2093.0000	0.8118	0.9574
158	0.6907	0.7685	0.8996	1.7827	0.4732	0.7441	33.7857	0.2116	9.4221	1034.0000	0.3627	2853.0000	0.9259	1938.0000	2093.0000	0.8093	0.9565
159	0.6989	0.7661	0.8995	1.7817	0.4641	0.7472	33.9286	0.2077	9.3795	1033.0000	0.3617	2858.0000	0.9355	1958.0000	2093.0000	0.8156	0.9571
160	0.6922	0.7647	0.8994	1.8122	0.4742	0.7476	33.7143	0.2078	9.3761	1020.0000	0.3583	2849.0000	0.9412	1970.0000	2093.0000	0.8182	0.9566
161	0.6987	0.7668	0.8995	1.7163	0.4804	0.7504	34.0000	0.2074	9.4124	1024.0000	0.3580	2862.0000	0.9326	1952.0000	2093.0000	0.8194	0.9576
162	0.7028	0.7667	0.8995	1.7576	0.4697	0.7567	33.9286	0.1976	9.4147	1013.0000	0.3562	2846.0000	0.9331	1953.0000	2093.0000	0.8247	0.9579
163	0.6875	0.7645	0.8987	1.7511	0.4602	0.7435	33.7857	0.2131	9.2882	1042.0000	0.3660	2849.0000	0.9417	1971.0000	2093.0000	0.8143	0.9567
164	0.6895	0.7684	0.8997	1.7551	0.4567	0.7375	33.9286	0.2174	9.4244	1057.0000	0.3701	2858.0000	0.9264	1939.0000	2093.0000	0.8072	0.9571
165	0.6886	0.7660	0.8991	1.7910	0.4733	0.7400	33.9286	0.2148	9.3532	1042.0000	0.3657	2851.0000	0.9360	1959.0000	2093.0000	0.8081	0.9564
166	0.6828	0.7681	0.8999	1.8159	0.4654	0.7260	33.5714	0.2277	9.4678	1059.0000	0.3717	2851.0000	0.9274	1941.0000	2093.0000	0.8046	0.9559
167	0.6890	0.7666	0.8996	1.6923	0.4666	0.7408	33.8571	0.2182	9.4309	1038.0000	0.3632	2860.0000	0.9336	1954.0000	2093.0000	0.8189	0.9591
168	0.6978	0.7661	0.8992	1.8012	0.4663	0.7447	33.7857	0.2079	9.3596	1041.0000	0.3659	2847.0000	0.9355	1958.0000	2093.0000	0.8135	0.9576
169	0.6870	0.7667	0.8994	1.7167	0.4778	0.7497	33.8571	0.2095	9.3538	1033.0000	0.3616	2859.0000	0.9331	1953.0000	2093.0000	0.8199	0.9597
170	0.6893	0.7660	0.8991	1.7669	0.4726	0.7373	33.9286	0.2173	9.2981	1046.0000	0.3664	2857.0000	0.9360	1959.0000	2093.0000	0.8078	0.9574
171	0.7080	0.7678	0.8996	1.7481	0.4651	0.7606	33.8571	0.1929	9.4023	1016.0000	0.3567	2850.0000	0.9288	1944.0000	2093.0000	0.8270	0.9571
172	0.6883	0.7656	0.8994	1.8314	0.4739	0.7392	33.8571	0.2170	9.4144	1025.0000	0.3595	2853.0000	0.9374	1962.0000	2093.0000	0.8132	0.9563
173	0.6801	0.7667	0.8995	1.8101	0.4563	0.7307	33.8571	0.2243	9.3871	1061.0000	0.3712	2860.0000	0.9331	1953.0000	2093.0000	0.8031	0.9552
174	0.6863	0.7653	0.8989	1.7752	0.4630	0.7400	33.5000	0.2173	9.3191	1043.0000	0.3666	2847.0000	0.9388	1965.0000	2093.0000	0.8061	0.9573
175	0.6866	0.7660	0.8997	1.7376	0.4513	0.7485	33.7143	0.2089	9.4283	1033.0000	0.3631	2847.0000	0.9360	1959.0000	2093.0000	0.8209	0.9584
176	0.6916	0.7653	0.8991	1.7610	0.4490	0.7379	33.7857	0.2163	9.3328	1049.0000	0.3678	2854.0000	0.9388	1965.0000	2093.0000	0.8094	0.9573
177	0.6779	0.7672	0.8990	1.8023	0.4637	0.7373	33.7857	0.2161	9.2853	1029.0000	0.3616	2848.0000	0.9312	1949.0000	2093.0000	0.8121	0.9551
178	0.6891	0.7650	0.8987	1.7679	0.4591	0.7386	33.8571	0.2183	9.3122	1048.0000	0.3677	2852.0000	0.9398	1967.0000	2093.0000	0.8082	0.9576
179	0.6920	0.7663	0.8992	1.8143	0.4583	0.7405	33.7143	0.2074	9.3824	1039.0000	0.3657	2843.0000	0.9345	1956.0000	2093.0000	0.8136	0.9554
180	0.6855	0.7679	0.8991	1.7918	0.4753	0.7391	33.7857	0.2177	9.3114	1033.0000	0.3612	2862.0000	0.9283	1943.0000	2093.0000	0.8110	0.9570
181	0.6920	0.7661	0.8994	1.8617	0.4771	0.7471	33.8571	0.2084	9.3953	1029.0000	0.3614	2849.0000	0.9355	1958.0000	2093.0000	0.8119	0.9549
182	0.6928	0.7669	0.8995	1.7588	0.4684	0.7406	33.5000	0.2138	9.4065	1042.0000	0.3650	2857.0000	0.9322	1951.0000	2093.0000	0.8099	0.9581
183	0.6903	0.7657	0.8991	1.8103	0.4754	0.7439	33.8571	0.2100	9.3610	1017.0000	0.3575	2847.0000	0.9369	1961.0000	2093.0000	0.8226	0.9562
184	0.6973	0.7671	0.8994	1.7676	0.4769	0.7498	33.7857	0.2050	9.3564	1016.0000	0.3570	2848.0000	0.9317	1950.0000	2093.0000	0.8216	0.9566
185	0.6865	0.7637	0.8991	1.7898	0.4607	0.7354	33.9286	0.2203	9.3473	1051.0000	0.3684	2855.0000	0.9451	1978.0000	2093.0000	0.8032	0.9567
186	0.6838	0.7690	0.8997	1.8177	0.4558	0.7292	33.9286	0.2252	9.3702	1072.0000	0.3754	2858.0000	0.9240	1934.0000	2093.0000	0.7883	0.9561
187	0.6896	0.7660	0.8995	1.7976	0.4730	0.7385	33.7857	0.2154	9.4216	1043.0000	0.3661	2851.0000	0.9360	1959.0000	2093.0000	0.8109	0.9575
188	0.6902	0.7678	0.8997	1.7710	0.4728	0.7419	33.8571	0.2139	9.4259	1024.0000	0.3599	2847.0000	0.9288	1944.0000	2093.0000	0.8124	0.9568
189	0.6815	0.7651	0.8991	1.7301	0.4722	0.7405	33.7857	0.2202	9.3642	1030.0000	0.3622	2846.0000	0.9393	1966.0000	2093.0000	0.8124	0.9583
190	0.6910	0.7669	0.8994	1.8446	0.4497	0.7421	33.7857	0.2129	9.3424	1050.0000	0.3686	2851.0000	0.9322	1951.0000	2093.0000	0.8152	0.9563
191	0.6839	0.7660	0.8993	1.7604	0.4655	0.7414	33.6429	0.2159	9.3609	1028.0000	0.3603	2855.0000	0.9360	1959.0000	2093.0000	0.8175	0.9579
192	0.6842	0.7661	0.8990	1.7642	0.4677	0.7403	33.7143	0.2184	9.3442	1034.0000	0.3631	2850.0000	0.9355	1958.0000	2093.0000	0.8102	0.9578
193	0.6881	0.7659	0.8996	1.7368	0.4567	0.7394	33.7857	0.2190	9.4148	1047.0000	0.3662	2861.0000	0.9365	1960.0000	2093.0000	0.8078	0.9580
194	0.6918	0.7649	0.8993	1.7798	0.4672	0.7418	33.8571	0.2151	9.3653	1039.0000	0.3652	2847.0000	0.9403	1968.0000	2093.0000	0.8128	0.9581
195	0.6848	0.7663	0.8995	1.7717	0.4795	0.7317	34.0000	0.2241	9.4156	1052.0000	0.3691	2852.0000	0.9345	1956.0000	2093.0000	0.8061	0.9562
196	0.6927	0.7653	0.8990	1.7645	0.4741	0.7443	33.5000	0.2116	9.3405	1030.0000	0.3623	2845.0000	0.9388	1965.0000	2093.0000	0.8144	0.9559
197	0.6948	0.7681	0.8998	1.8295	0.4734	0.7383	33.8571	0.2167	9.3874	1040.0000	0.3635	2863.0000	0.9274	1941.0000	2093.0000	0.8089	0.9554
198	0.6944	0.7667	0.8992	1.7554	0.4665	0.7468	33.9286	0.2107	9.3738	1029.0000	0.3618	2846.0000	0.9331	1953.0000	2093.0000	0.8145	0.9580
199	0.6805	0.7663	0.8994	1.8015	0.4691	0.7332	34.0000	0.2215	9.3855	1047.0000	0.3667	2857.0000	0.9345	1956.0000	2093.0000	0.8096	0.9570
200	0.6895	0.7661	0.8997	1.8092	0.4501	0.7380	33.8571	0.2169	9.4249	1046.0000	0.3664	2857.0000	0.9355	1958.0000	2093.0000	0.8106	0.9564
201	0.6899	0.7651	0.8994	1.7928	0.4623	0.7485	33.7143	0.2046	9.3937	1022.0000	0.3604	2838.0000	0.9393	1966.0000	2093.0000	0.8189	0.9557
202	0.6907	0.7681	0.8995	1.8483	0.4567	0.7374	33.8571	0.2143	9.3843	1051.0000	0.3684	2855.0000	0.9274	1941.0000	2093.0000	0.8053	0.9568
203	0.6840	0.7651	0.8991	1.8400	0.4683	0.7361	33.9286	0.2220	9.3108	1040.0000	0.3643	2857.0000	0.9393	1966.0000	2093.0000	0.8106	0.9566
204	0.6833	0.7655	0.8997	1.8006	0.4689	0.7357	33.8571	0.2204	9.4529	1044.0000	0.3668	2848.0000	0.9379	1963.0000	2093.0000	0.8090	0.9567
205	0.6842	0.7650	0.8990	1.8230	0.4609	0.7331	33.6429	0.2211	9.2979	1044.0000	0.3670	2847.0000	0.9398	1967.0000	2093.0000	0.8037	0.9558
206	0.6827	0.7656	0.8992	1.7793	0.4827	0.7397	33.7857	0.2167	9.3456	1038.0000	0.3645	2850.0000	0.9374	1962.0000	2093.0000	0.8070	0.9583
207	0.7005	0.7657	0.8990	1.8622	0.4599	0.7488	33.7857	0.2057	9.3024	1027.0000	0.3605	2851.0000	0.9369	1961.0000	2093.0000	0.8145	0.9540
208	0.6835	0.7669	0.8995	1.6963	0.4609	0.7355	33.8571	0.2216	9.4095	1055.0000	0.3707	2848.0000	0.9322	1951.0000	2093.0000	0.8037	0.9590
209	0.6862	0.7677	0.8995	1.7940	0.4806	0.7394	33.8571	0.2200	9.3856	1031.0000	0.3614	2855.0000	0.9293	1945.0000	2093.0000	0.8207	0.9572
210	0.6885	0.7644	0.8996	1.7246	0.4644	0.7414	33.7857	0.2173	9.4315	1037.0000	0.3641	2850.0000	0.9422	1972.0000	2093.0000	0.8067	0.9583
211	0.6933	0.7665	0.8992	1.8224	0.4557	0.7418	33.7143	0.2112	9.3120	1049.0000	0.3692	2843.0000	0.9341	1955.0000	2093.0000	0.8097	0.9572
212	0.6898	0.7650	0.8993	1.8393	0.4640	0.7355	33.8571	0.2153	9.3589	1056.0000	0.3700	2856.0000	0.9398	1967.0000	2093.0000	0.8015	0.9551
213	0.6843	0.7655	0.8990	1.8413	0.4528	0.7363	34.0000	0.2158	9.3021	1056.0000	0.3703	2854.0000	0.9379	1963.0000	2093.0000	0.8013	0.9546
214	0.7002	0.7662	0.8992	1.7882	0.4754	0.7433	33.9286	0.2101	9.3393	1033.0000	0.3625	2852.0000	0.9350	1957.0000	2093.0000	0.8107	0.9565
215	0.6864	0.7655	0.8995	1.7569	0.4713	0.7405	33.8571	0.2148	9.3780	1038.0000	0.3638	2855.0000	0.9379	1963.0000	2093.0000	0.8077	0.9563
216	0.6951	0.7667	0.8990	1.8180	0.4644	0.7451	33.7143	0.2095	9.3257	1029.0000	0.3612	2851.0000	0.9331	1953.0000	2093.0000	0.8152	0.9559
217	0.6958	0.7669	0.8994	1.7655	0.4544	0.7366	33.7857	0.2189	9.3485	1060.0000	0.3713	2857.0000	0.9322	1951.0000	2093.0000	0.8036	0.9570
218	0.6840	0.7649	0.8983	1.7884	0.4582	0.7315	33.7143	0.2240	9.2388	1060.0000	0.3722	2850.0000	0.9403	1968.0000	2093.0000	0.8025	0.9557
219	0.6854	0.7651	0.8992	1.8001	0.4571	0.7376	33.9286	0.2149	9.3469	1050.0000	0.3686	2851.0000	0.9393	1966.0000	2093.0000	0.8113	0.9555
220	0.6899	0.7645	0.8992	1.8024	0.4675	0.7459	33.9286	0.2121	9.3739	1037.0000	0.3623	2864.0000	0.9417	1971.0000	2093.0000	0.8167	0.9564
221	0.6922	0.7662	0.8994	1.7544	0.4574	0.7438	33.8571	0.2113	9.3347	1040.0000	0.3652	2850.0000	0.9350	1957.0000	2093.0000	0.8158	0.9600
222	0.6867	0.7655	0.8988	1.7606	0.4655	0.7437	33.9286	0.2137	9.2766	1024.0000	0.3602	2845.0000	0.9379	1963.0000	2093.0000	0.8162	0.9564
223	0.6927	0.7667	0.8993	1.7724	0.4754	0.7433	33.6429	0.2132	9.3594	1031.0000	0.3607	2860.0000	0.9331	1953.0000	2093.0000	0.8143	0.9559
224	0.6980	0.7668	0.8994	1.8748	0.4484	0.7388	33.7143	0.2110	9.3535	1055.0000	0.3703	2851.0000	0.9326	1952.0000	2093.0000	0.8036	0.9554
225	0.6949	0.7661	0.8993	1.6875	0.4606	0.7495	33.4286	0.2085	9.3754	1043.0000	0.3678	2838.0000	0.9355	1958.0000	2093.0000	0.8140	0.9588
226	0.6783	0.7657	0.8994	1.7854	0.4589	0.7300	33.7857	0.2224	9.3845	1047.0000	0.3662	2861.0000	0.9369	1961.0000	2093.0000	0.8095	0.9560
227	0.6845	0.7647	0.8992	1.7992	0.4656	0.7381	33.7857	0.2160	9.3822	1029.0000	0.3609	2853.0000	0.9412	1970.0000	2093.0000	0.8191	0.9569
228	0.6994	0.7655	0.8994	1.7947	0.4606	0.7470	33.7143	0.2064	9.3632	1042.0000	0.3654	2854.0000	0.9379	1963.0000	2093.0000	0.8122	0.9576
229	0.6936	0.7669	0.8996	1.7963	0.4682	0.7494	33.6429	0.2039	9.3890	1024.0000	0.3599	2847.0000	0.9322	1951.0000	2093.0000	0.8184	0.9567
230	0.7020	0.7633	0.8989	1.8243	0.4614	0.7484	33.7857	0.2052	9.3377	1026.0000	0.3600	2852.0000	0.9465	1981.0000	2093.0000	0.8163	0.9549
231	0.6953	0.7639	0.8984	1.7802	0.4763	0.7452	33.5714	0.2115	9.2885	1029.0000	0.3604	2857.0000	0.9441	1976.0000	2093.0000	0.8197	0.9563
232	0.6924	0.7666	0.8990	1.7882	0.4736	0.7408	33.8571	0.2109	9.3163	1041.0000	0.3646	2857.0000	0.9336	1954.0000	2093.0000	0.8134	0.9551
233	0.6839	0.7669	0.8997	1.7305	0.4746	0.7383	33.9286	0.2176	9.4152	1029.0000	0.3613	2850.0000	0.9322	1951.0000	2093.0000	0.8144	0.9584
234	0.6918	0.7680	0.8995	1.7689	0.4534	0.7463	33.8571	0.2097	9.3841	1028.0000	0.3607	2852.0000	0.9279	1942.0000	2093.0000	0.8131	0.9574
235	0.6943	0.7677	0.8995	1.7985	0.4572	0.7465	33.7857	0.2079	9.4103	1046.0000	0.3675	2848.0000	0.9293	1945.0000	2093.0000	0.8086	0.9555
236	0.6920	0.7662	0.8993	1.7485	0.4646	0.7462	33.7143	0.2064	9.3480	1023.0000	0.3581	2859.0000	0.9350	1957.0000	2093.0000	0.8234	0.9554
237	0.6920	0.7660	0.8991	1.7908	0.4557	0.7414	34.0000	0.2110	9.3512	1039.0000	0.3649	2849.0000	0.9360	1959.0000	2093.0000	0.8094	0.9567
238	0.6943	0.7671	0.8998	1.7631	0.4719	0.7482	33.9286	0.2072	9.4154	1030.0000	0.3606	2858.0000	0.9317	1950.0000	2093.0000	0.8181	0.9571
239	0.6817	0.7653	0.8991	1.8133	0.4681	0.7370	33.8571	0.2163	9.3939	1051.0000	0.3684	2855.0000	0.9388	1965.0000	2093.0000	0.8102	0.9570
240	0.6928	0.7666	0.8997	1.8419	0.4679	0.7453	34.0000	0.2074	9.4278	1041.0000	0.3644	2859.0000	0.9336	1954.0000	2093.0000	0.8206	0.9551
241	0.6824	0.7662	0.8993	1.7392	0.4768	0.7340	33.5714	0.2219	9.3342	1047.0000	0.3672	2853.0000	0.9350	1957.0000	2093.0000	0.8069	0.9564
242	0.6868	0.7659	0.8993	1.7476	0.4599	0.7361	33.5000	0.2205	9.3867	1051.0000	0.3686	2853.0000	0.9365	1960.0000	2093.0000	0.8030	0.9593
243	0.6907	0.7673	0.8995	1.8199	0.4527	0.7338	33.8571	0.2172	9.3265	1071.0000	0.3747	2860.0000	0.9307	1948.0000	2093.0000	0.7993	0.9559
244	0.6863	0.7674	0.8996	1.7646	0.4588	0.7384	33.7143	0.2195	9.4099	1044.0000	0.3664	2851.0000	0.9302	1947.0000	2093.0000	0.8043	0.9573
245	0.6855	0.7669	0.8995	1.7383	0.4740	0.7300	33.7857	0.2270	9.4188	1051.0000	0.3689	2851.0000	0.9322	1951.0000	2093.0000	0.8120	0.9575
246	0.6875	0.7673	0.8995	1.7901	0.4576	0.7344	33.8571	0.2198	9.3691	1056.0000	0.3709	2849.0000	0.9307	1948.0000	2093.0000	0.8024	0.9558
247	0.6877	0.7666	0.8996	1.7395	0.4693	0.7289	33.8571	0.2259	9.4212	1070.0000	0.3754	2852.0000	0.9336	1954.0000	2093.0000	0.7970	0.9582
248	0.6759	0.7656	0.8991	1.7700	0.4589	0.7273	33.7857	0.2287	9.3298	1061.0000	0.3723	2852.0000	0.9374	1962.0000	2093.0000	0.7991	0.9562
249	0.6927	0.7673	0.8994	1.8155	0.4702	0.7405	33.4286	0.2152	9.3629	1046.0000	0.3679	2845.0000	0.9307	1948.0000	2093.0000	0.8081	0.9560
250	0.6889	0.7679	0.8993	1.7944	0.4661	0.7468	33.9286	0.2050	9.3515	1044.0000	0.3653	2860.0000	0.9283	1943.0000	2093.0000	0.8126	0.9569
251	0.6958	0.7665	0.8993	1.7835	0.4723	0.7470	33.9286	0.2075	9.3586	1022.0000	0.3583	2854.0000	0.9341	1955.0000	2093.0000	0.8157	0.9565
252	0.6837	0.7647	0.8990	1.7914	0.4551	0.7381	33.7857	0.2191	9.3411	1041.0000	0.3640	2862.0000	0.9412	1970.0000	2093.0000	0.8134	0.9564
253	0.6830	0.7654	0.8991	1.8434	0.4691	0.7371	33.9286	0.2172	9.3391	1040.0000	0.3639	2860.0000	0.9384	1964.0000	2093.0000	0.8105	0.9549
254	0.6863	0.7674	0.8993	1.8122	0.4539	0.7321	33.8571	0.2234	9.3693	1062.0000	0.3717	2859.0000	0.9302	1947.0000	2093.0000	0.7947	0.9551
255	0.6968	0.7666	0.8994	1.7575	0.4788	0.7435	33.7857	0.2102	9.3628	1036.0000	0.3638	2850.0000	0.9336	1954.0000	2093.0000	0.8144	0.9572
256	0.6859	0.7656	0.8993	1.8079	0.4564	0.7399	33.5714	0.2155	9.3874	1048.0000	0.3689	2843.0000	0.9374	1962.0000	2093.0000	0.8087	0.9565
257	0.6868	0.7660	0.8993	1.8285	0.4797	0.7410	33.5714	0.2143	9.3772	1035.0000	0.3625	2857.0000	0.9360	1959.0000	2093.0000	0.8110	0.9564
258	0.6846	0.7660	0.8996	1.7899	0.4620	0.7433	33.7857	0.2137	9.4461	1037.0000	0.3646	2846.0000	0.9360	1959.0000	2093.0000	0.8099	0.9563
259	0.6858	0.7659	0.8987	1.7819	0.4509	0.7380	34.0714	0.2190	9.2541	1050.0000	0.3696	2843.0000	0.9365	1960.0000	2093.0000	0.8009	0.9566
260	0.6940	0.7649	0.8992	1.8028	0.4725	0.7431	33.8571	0.2070	9.3618	1038.0000	0.3638	2855.0000	0.9403	1968.0000	2093.0000	0.8161	0.9550
261	0.6936	0.7674	0.8997	1.8028	0.4630	0.7421	33.8571	0.2141	9.4140	1032.0000	0.3624	2850.0000	0.9302	1947.0000	2093.0000	0.8133	0.9564
262	0.6839	0.7663	0.8994	1.7664	0.4727	0.7458	33.8571	0.2143	9.4325	1025.0000	0.3603	2847.0000	0.9345	1956.0000	2093.0000	0.8181	0.9570
263	0.6847	0.7677	0.8997	1.7546	0.4703	0.7352	33.8571	0.2198	9.4355	1048.0000	0.3677	2852.0000	0.9293	1945.0000	2093.0000	0.8026	0.9575
264	0.6988	0.7680	0.9000	1.6950	0.4610	0.7540	33.8571	0.2030	9.4799	1018.0000	0.3572	2852.0000	0.9279	1942.0000	2093.0000	0.8243	0.9591
265	0.6919	0.7638	0.8987	1.8074	0.4532	0.7465	33.8571	0.2053	9.3045	1030.0000	0.3617	2850.0000	0.9446	1977.0000	2093.0000	0.8207	0.9549
266	0.6883	0.7651	0.8992	1.7838	0.4551	0.7356	33.8571	0.2191	9.3464	1056.0000	0.3714	2845.0000	0.9393	1966.0000	2093.0000	0.8007	0.9571
267	0.6943	0.7655	0.8988	1.8203	0.4687	0.7444	33.7857	0.2091	9.2909	1050.0000	0.3688	2849.0000	0.9379	1963.0000	2093.0000	0.8115	0.9566
268	0.6987	0.7671	0.8993	1.7997	0.4703	0.7440	33.7857	0.2096	9.3405	1038.0000	0.3643	2851.0000	0.9317	1950.0000	2093.0000	0.8123	0.9565
269	0.6897	0.7656	0.8994	1.7973	0.4548	0.7373	33.7143	0.2173	9.3981	1038.0000	0.3656	2841.0000	0.9374	1962.0000	2093.0000	0.8078	0.9573
270	0.7019	0.7645	0.8991	1.7931	0.4694	0.7441	33.8571	0.2114	9.3156	1042.0000	0.3650	2857.0000	0.9417	1971.0000	2093.0000	0.8103	0.9568
271	0.6951	0.7651	0.8992	1.7891	0.4617	0.7410	33.7857	0.2141	9.3693	1049.0000	0.3677	2855.0000	0.9393	1966.0000	2093.0000	0.8144	0.9564
272	0.6987	0.7649	0.8988	1.7633	0.4588	0.7514	33.9286	0.2021	9.2927	1026.0000	0.3605	2848.0000	0.9403	1968.0000	2093.0000	0.8146	0.9562
273	0.6911	0.7649	0.8992	1.7887	0.4675	0.7384	33.8571	0.2145	9.4146	1043.0000	0.3639	2868.0000	0.9403	1968.0000	2093.0000	0.8107	0.9548
274	0.6941	0.7661	0.8994	1.7936	0.4671	0.7485	33.8571	0.2032	9.3810	1017.0000	0.3567	2853.0000	0.9355	1958.0000	2093.0000	0.8244	0.9558
275	0.6823	0.7673	0.8999	1.7511	0.4749	0.7402	33.7143	0.2176	9.4718	1032.0000	0.3621	2852.0000	0.9307	1948.0000	2093.0000	0.8170	0.9584
276	0.6806	0.7665	0.8995	1.7450	0.4673	0.7308	33.8571	0.2267	9.3862	1050.0000	0.3691	2847.0000	0.9341	1955.0000	2093.0000	0.8040	0.9585
277	0.6878	0.7684	0.8994	1.8130	0.4589	0.7304	33.9286	0.2229	9.3332	1074.0000	0.3770	2851.0000	0.9264	1939.0000	2093.0000	0.7945	0.9543
278	0.6882	0.7657	0.8993	1.8363	0.4514	0.7329	33.8571	0.2210	9.3437	1057.0000	0.3700	2859.0000	0.9369	1961.0000	2093.0000	0.7989	0.9562
279	0.6923	0.7636	0.8986	1.7422	0.4704	0.7431	33.7143	0.2118	9.3032	1041.0000	0.3659	2847.0000	0.9455	1979.0000	2093.0000	0.8124	0.9572
280	0.6949	0.7653	0.8993	1.8068	0.4650	0.7398	33.8571	0.2112	9.3858	1037.0000	0.3632	2857.0000	0.9388	1965.0000	2093.0000	0.8127	0.9548
281	0.6912	0.7661	0.8990	1.7306	0.4753	0.7442	33.7143	0.2111	9.3294	1031.0000	0.3624	2847.0000	0.9355	1958.0000	2093.0000	0.8191	0.9583
282	0.6907	0.7669	0.8996	1.7852	0.4614	0.7388	33.8571	0.2175	9.3988	1048.0000	0.3681	2849.0000	0.9322	1951.0000	2093.0000	0.8066	0.9568
283	0.6993	0.7669	0.8991	1.8157	0.4808	0.7540	33.7143	0.2013	9.3660	1012.0000	0.3555	2849.0000	0.9322	1951.0000	2093.0000	0.8220	0.9558
284	0.6948	0.7669	0.8996	1.8250	0.4649	0.7472	33.7143	0.2051	9.4136	1028.0000	0.3607	2852.0000	0.9322	1951.0000	2093.0000	0.8184	0.9569
285	0.6957	0.7665	0.8993	1.7738	0.4782	0.7492	33.7143	0.2064	9.3734	1034.0000	0.3629	2851.0000	0.9341	1955.0000	2093.0000	0.8152	0.9567
286	0.6982	0.7641	0.8986	1.8284	0.4545	0.7432	33.8571	0.2077	9.2532	1032.0000	0.3610	2861.0000	0.9436	1975.0000	2093.0000	0.8144	0.9553
287	0.7022	0.7639	0.8987	1.7308	0.4612	0.7529	33.6429	0.1985	9.2935	1016.0000	0.3574	2845.0000	0.9441	1976.0000	2093.0000	0.8250	0.9576
288	0.6799	0.7663	0.8991	1.7985	0.4497	0.7295	33.7143	0.2233	9.3364	1061.0000	0.3715	2858.0000	0.9345	1956.0000	2093.0000	0.8023	0.9563
289	0.6973	0.7659	0.8991	1.7061	0.4731	0.7584	33.8571	0.1957	9.3439	1016.0000	0.3561	2855.0000	0.9365	1960.0000	2093.0000	0.8231	0.9589
290	0.6869	0.7682	0.8995	1.8344	0.4704	0.7371	33.8571	0.2170	9.3856	1046.0000	0.3665	2856.0000	0.9269	1940.0000	2093.0000	0.8050	0.9552
291	0.6882	0.7656	0.8991	1.8138	0.4481	0.7390	33.8571	0.2165	9.3583	1053.0000	0.3695	2852.0000	0.9374	1962.0000	2093.0000	0.8033	0.9579
292	0.6951	0.7661	0.8992	1.7801	0.4645	0.7441	33.7857	0.2134	9.3396	1036.0000	0.3630	2856.0000	0.9355	1958.0000	2093.0000	0.8123	0.9581
293	0.6894	0.7654	0.8993	1.7427	0.4782	0.7466	33.6429	0.2101	9.3625	1029.0000	0.3604	2857.0000	0.9384	1964.0000	2093.0000	0.8141	0.9569
294	0.6986	0.7651	0.8991	1.7913	0.4675	0.7438	33.8571	0.2126	9.3138	1039.0000	0.3641	2856.0000	0.9393	1966.0000	2093.0000	0.8134	0.9565
295	0.6995	0.7661	0.8994	1.8066	0.4741	0.7522	33.7143	0.2012	9.4050	1023.0000	0.3600	2844.0000	0.9355	1958.0000	2093.0000	0.8168	0.9565
296	0.6901	0.7654	0.8988	1.8340	0.4577	0.7347	34.0000	0.2180	9.2867	1058.0000	0.3708	2855.0000	0.9384	1964.0000	2093.0000	0.8095	0.9550
297	0.6854	0.7645	0.8992	1.7358	0.4552	0.7368	33.7857	0.2207	9.3694	1042.0000	0.3648	2858.0000	0.9417	1971.0000	2093.0000	0.8121	0.9585
298	0.6933	0.7671	0.8992	1.8162	0.4765	0.7456	33.8571	0.2090	9.3338	1031.0000	0.3611	2857.0000	0.9317	1950.0000	2093.0000	0.8138	0.9557
299	0.6907	0.7678	0.8997	1.7624	0.4651	0.7391	33.8571	0.2158	9.4516	1038.0000	0.3640	2854.0000	0.9288	1944.0000	2093.0000	0.8108	0.9583
300	0.6978	0.7653	0.8989	1.7747	0.4679	0.7442	34.0714	0.2072	9.2819	1038.0000	0.3640	2854.0000	0.9388	1965.0000	2093.0000	0.8157	0.9556
301	0.6828	0.7666	0.8992	1.8217	0.4663	0.7352	33.8571	0.2202	9.3291	1064.0000	0.3731	2854.0000	0.9336	1954.0000	2093.0000	0.8048	0.9561
302	0.6866	0.7666	0.8994	1.8042	0.4568	0.7406	33.8571	0.2159	9.3715	1044.0000	0.3659	2855.0000	0.9336	1954.0000	2093.0000	0.8039	0.9569
303	0.6826	0.7644	0.8993	1.7828	0.4571	0.7322	33.9286	0.2253	9.3966	1058.0000	0.3708	2855.0000	0.9422	1972.0000	2093.0000	0.8018	0.9571
304	0.6963	0.7639	0.8991	1.8102	0.4542	0.7449	33.7857	0.2093	9.3446	1040.0000	0.3645	2855.0000	0.9441	1976.0000	2093.0000	0.8144	0.9565
305	0.6946	0.7657	0.8990	1.8323	0.4650	0.7414	33.8571	0.2105	9.3498	1053.0000	0.3704	2845.0000	0.9369	1961.0000	2093.0000	0.8081	0.9562
