accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	csetsize	clusters	props	patterns	predicted	predictable	removed	regular	purityx
158	0.3953	0.3623	0.1805	1.6805	0.0291	0.6421	34.6250	0.2994	2.6478	99.0000	0.2982	338.0000	0.2288	335.0000	1464.0000	0.9083	0.8622
159	0.3741	0.3584	0.1729	1.7072	0.0274	0.6373	34.0000	0.3066	2.6190	107.0000	0.3194	345.0000	0.2295	336.0000	1464.0000	0.8754	0.8639
160	0.3881	0.3628	0.1602	1.5938	0.0242	0.6796	34.2500	0.2793	2.6969	88.0000	0.2741	325.0000	0.2186	320.0000	1464.0000	0.9077	0.8631
161	0.3619	0.3579	0.1460	1.4887	0.0200	0.6447	34.6250	0.3005	2.4356	89.0000	0.2918	311.0000	0.2070	303.0000	1464.0000	0.9035	0.8742
162	0.3791	0.3573	0.1827	1.6193	0.0249	0.6445	33.5000	0.3024	2.5515	100.0000	0.2915	352.0000	0.2452	359.0000	1464.0000	0.8892	0.8585
163	0.3362	0.3606	0.1671	1.5889	0.0277	0.6165	33.7500	0.3420	2.6914	101.0000	0.2988	343.0000	0.2391	350.0000	1464.0000	0.8921	0.8716
164	0.3299	0.3606	0.1776	1.7591	0.0241	0.6066	34.5000	0.3277	2.6903	109.0000	0.3375	328.0000	0.2117	310.0000	1464.0000	0.8476	0.8542
165	0.3860	0.3694	0.1892	1.6808	0.0289	0.6725	34.3750	0.2636	2.6025	110.0000	0.2806	401.0000	0.2698	395.0000	1464.0000	0.9102	0.8519
166	0.3507	0.3689	0.1766	1.5512	0.0306	0.6319	34.1250	0.3321	2.5272	107.0000	0.3023	361.0000	0.2514	368.0000	1464.0000	0.8864	0.8608
167	0.3859	0.3683	0.1620	1.5000	0.0252	0.6272	34.2500	0.2933	2.7003	100.0000	0.3145	326.0000	0.2234	327.0000	1464.0000	0.8773	0.8745
168	0.2836	0.3568	0.1509	1.6364	0.0196	0.5387	34.8750	0.4011	2.7000	107.0000	0.3808	286.0000	0.1981	290.0000	1464.0000	0.8252	0.8618
169	0.3584	0.3546	0.1465	1.5570	0.0229	0.6200	34.5000	0.3258	2.6330	94.0000	0.3197	298.0000	0.2029	297.0000	1464.0000	0.8859	0.8702
170	0.4084	0.3744	0.1800	1.6080	0.0293	0.6658	34.6250	0.2765	2.7009	98.0000	0.2857	352.0000	0.2329	341.0000	1464.0000	0.9034	0.8852
171	0.4304	0.3667	0.1823	1.8139	0.0283	0.6233	34.2500	0.3083	2.6741	119.0000	0.3371	360.0000	0.2452	359.0000	1464.0000	0.8528	0.8455
172	0.3563	0.3579	0.1702	1.5446	0.0274	0.6335	33.7500	0.3255	2.8466	99.0000	0.3183	314.0000	0.2138	313.0000	1464.0000	0.8822	0.8831
173	0.4026	0.3639	0.1634	1.5440	0.0245	0.6618	34.3750	0.2692	2.6945	85.0000	0.2843	307.0000	0.2124	311.0000	1464.0000	0.9088	0.8577
174	0.3932	0.3738	0.1726	1.6616	0.0259	0.6596	33.7500	0.2763	2.6904	99.0000	0.3075	331.0000	0.2206	323.0000	1464.0000	0.8731	0.8556
175	0.3798	0.3650	0.1727	1.6784	0.0274	0.6375	34.5000	0.2812	2.7362	102.0000	0.3027	342.0000	0.2227	326.0000	1464.0000	0.9006	0.8515
176	0.3252	0.3667	0.1640	1.6509	0.0265	0.6134	34.1250	0.3403	2.5807	110.0000	0.3284	338.0000	0.2199	322.0000	1464.0000	0.8580	0.8518
177	0.3366	0.3601	0.1631	1.6000	0.0231	0.5917	34.6250	0.3470	2.7051	102.0000	0.3344	310.0000	0.2131	312.0000	1464.0000	0.8806	0.8603
178	0.4035	0.3606	0.1727	1.7176	0.0281	0.6422	33.7500	0.3028	2.5815	100.0000	0.2967	347.0000	0.2220	325.0000	1464.0000	0.9049	0.8646
179	0.4011	0.3595	0.1632	1.6977	0.0260	0.6060	34.1250	0.3286	2.9220	107.0000	0.3591	301.0000	0.2015	295.0000	1464.0000	0.8206	0.8728
180	0.3090	0.3612	0.1538	1.6646	0.0231	0.6341	34.0000	0.3011	2.5822	96.0000	0.3048	322.0000	0.2077	304.0000	1464.0000	0.8913	0.8634
181	0.3588	0.3601	0.1541	1.5952	0.0215	0.6187	34.3750	0.2981	2.6542	91.0000	0.3182	294.0000	0.2015	295.0000	1464.0000	0.8946	0.8583
182	0.3558	0.3557	0.1573	1.5174	0.0232	0.6225	34.3750	0.3459	2.6528	102.0000	0.3322	317.0000	0.1967	288.0000	1464.0000	0.8644	0.8727
183	0.3847	0.3645	0.1709	1.5387	0.0266	0.6366	33.8750	0.2958	2.6594	96.0000	0.2918	336.0000	0.2186	320.0000	1464.0000	0.9048	0.8653
184	0.3958	0.3645	0.1630	1.5804	0.0259	0.6715	34.1250	0.2584	2.6581	94.0000	0.2857	336.0000	0.2138	313.0000	1464.0000	0.8988	0.8628
185	0.4030	0.3700	0.1795	1.5944	0.0285	0.6605	34.6250	0.3032	2.6017	103.0000	0.2910	360.0000	0.2418	354.0000	1464.0000	0.9111	0.8729
186	0.4030	0.3584	0.1632	1.7236	0.0262	0.6183	34.2500	0.3117	2.7397	101.0000	0.3237	322.0000	0.1995	292.0000	1464.0000	0.8758	0.8438
187	0.3893	0.3628	0.1645	1.6293	0.0262	0.6480	33.2500	0.2981	2.6408	93.0000	0.2934	321.0000	0.2111	309.0000	1464.0000	0.8910	0.8531
188	0.3972	0.3733	0.1781	1.5723	0.0280	0.6028	34.0000	0.3274	2.6515	107.0000	0.3204	339.0000	0.2097	307.0000	1464.0000	0.8761	0.8587
189	0.3950	0.3799	0.1891	1.7330	0.0286	0.6746	33.7500	0.2784	2.5761	108.0000	0.2880	382.0000	0.2514	368.0000	1464.0000	0.8743	0.8796
190	0.3739	0.3524	0.1734	1.6705	0.0287	0.5846	35.0000	0.3611	2.4699	108.0000	0.3158	346.0000	0.2384	349.0000	1464.0000	0.8728	0.8570
191	0.4170	0.3848	0.1886	1.7454	0.0309	0.6863	34.0000	0.2582	3.1262	95.0000	0.2950	326.0000	0.2220	325.0000	1464.0000	0.8957	0.8284
192	0.3363	0.3601	0.1656	1.7156	0.0253	0.6334	34.1250	0.3116	2.5981	104.0000	0.3180	334.0000	0.2193	321.0000	1464.0000	0.8743	0.8414
193	0.3565	0.3689	0.1570	1.6459	0.0242	0.6222	34.2500	0.3504	2.7678	96.0000	0.3221	305.0000	0.2206	323.0000	1464.0000	0.8689	0.8635
194	0.3103	0.3606	0.1554	1.5439	0.0228	0.5935	34.1250	0.3561	2.6154	96.0000	0.3288	296.0000	0.1954	286.0000	1464.0000	0.8885	0.8688
195	0.3010	0.3634	0.1644	1.6149	0.0255	0.5981	34.0000	0.3528	2.4167	101.0000	0.2962	348.0000	0.2295	336.0000	1464.0000	0.9023	0.8398
196	0.3350	0.3590	0.1581	1.6090	0.0244	0.6130	33.6250	0.3243	2.5833	100.0000	0.3236	312.0000	0.2213	324.0000	1464.0000	0.8718	0.8576
197	0.3626	0.3672	0.1593	1.6154	0.0245	0.6510	33.3750	0.3212	2.5216	95.0000	0.2879	338.0000	0.2370	347.0000	1464.0000	0.9112	0.8575
198	0.3741	0.3546	0.1709	1.5650	0.0257	0.6364	34.2500	0.2922	2.7013	102.0000	0.3129	331.0000	0.2104	308.0000	1464.0000	0.8731	0.8594
199	0.3567	0.3656	0.1706	1.7297	0.0256	0.6376	34.6250	0.3043	2.4795	95.0000	0.2836	344.0000	0.2336	342.0000	1464.0000	0.9041	0.8504
200	0.3493	0.3546	0.1566	1.5079	0.0247	0.6514	33.6250	0.3121	2.5609	93.0000	0.2981	315.0000	0.2131	312.0000	1464.0000	0.8825	0.8817
201	0.3860	0.3474	0.1553	1.6187	0.0245	0.6250	34.2500	0.3009	2.5439	97.0000	0.3299	299.0000	0.2022	296.0000	1464.0000	0.8729	0.8534
202	0.3589	0.3606	0.1685	1.7117	0.0234	0.6151	33.8750	0.3376	2.5230	99.0000	0.3018	333.0000	0.2377	348.0000	1464.0000	0.8979	0.8396
203	0.3466	0.3711	0.1781	1.7330	0.0249	0.5881	34.5000	0.3357	2.5988	110.0000	0.3179	352.0000	0.2316	339.0000	1464.0000	0.8807	0.8549
204	0.3749	0.3551	0.1477	1.5903	0.0236	0.6224	34.5000	0.3349	2.6886	93.0000	0.3275	288.0000	0.1974	289.0000	1464.0000	0.8576	0.8654
205	0.4350	0.3639	0.1633	1.5833	0.0255	0.6706	33.6250	0.2533	2.6099	92.0000	0.2771	336.0000	0.2206	323.0000	1464.0000	0.9107	0.8623
206	0.3862	0.3639	0.1680	1.4894	0.0267	0.6746	34.3750	0.2980	2.5586	93.0000	0.2862	329.0000	0.2213	324.0000	1464.0000	0.8997	0.8818
207	0.3592	0.3804	0.1991	1.7014	0.0279	0.6464	34.5000	0.2999	2.8338	97.0000	0.2853	345.0000	0.2384	349.0000	1464.0000	0.9246	0.8378
208	0.3599	0.3601	0.1757	1.6414	0.0271	0.6450	34.5000	0.3011	2.6070	97.0000	0.2896	343.0000	0.2329	341.0000	1464.0000	0.8950	0.8558
209	0.3988	0.3617	0.1551	1.6233	0.0248	0.6149	34.2500	0.3354	2.6997	91.0000	0.3074	300.0000	0.2070	303.0000	1464.0000	0.9067	0.8752
210	0.3459	0.3645	0.1731	1.6387	0.0272	0.6463	34.3750	0.2940	2.5516	97.0000	0.2887	346.0000	0.2316	339.0000	1464.0000	0.8873	0.8630
211	0.3508	0.3661	0.1452	1.5536	0.0221	0.5990	34.5000	0.3544	2.8582	98.0000	0.3564	280.0000	0.1926	282.0000	1464.0000	0.8643	0.8690
212	0.3838	0.3683	0.1639	1.6958	0.0260	0.6553	34.0000	0.3014	2.5922	101.0000	0.3070	332.0000	0.2111	309.0000	1464.0000	0.8825	0.8594
213	0.3733	0.3540	0.1508	1.5914	0.0225	0.5902	34.5000	0.3628	2.5842	104.0000	0.3549	301.0000	0.1988	291.0000	1464.0000	0.8571	0.8865
214	0.3797	0.3601	0.1582	1.4608	0.0240	0.6148	34.3750	0.3262	2.7119	99.0000	0.3300	306.0000	0.2063	302.0000	1464.0000	0.8627	0.8806
215	0.3678	0.3524	0.1491	1.5352	0.0205	0.5973	34.3750	0.3543	2.4430	97.0000	0.3489	284.0000	0.2097	307.0000	1464.0000	0.8415	0.8895
216	0.4194	0.3628	0.1743	1.7294	0.0279	0.6400	33.8750	0.2927	2.6717	101.0000	0.3006	340.0000	0.2247	329.0000	1464.0000	0.8853	0.8375
217	0.3945	0.3513	0.1535	1.6471	0.0222	0.5946	34.5000	0.3527	2.6655	101.0000	0.3569	289.0000	0.1960	287.0000	1464.0000	0.8374	0.8776
218	0.4464	0.3612	0.1653	1.4613	0.0246	0.6915	34.1250	0.2388	2.6867	90.0000	0.2839	323.0000	0.2049	300.0000	1464.0000	0.9071	0.8690
219	0.4320	0.3645	0.1655	1.6516	0.0308	0.6675	33.8750	0.2871	2.6231	96.0000	0.2759	353.0000	0.2247	329.0000	1464.0000	0.8952	0.8622
220	0.3602	0.3694	0.1739	1.7190	0.0267	0.6382	34.1250	0.3006	2.6678	102.0000	0.3119	331.0000	0.2097	307.0000	1464.0000	0.8882	0.8604
221	0.4075	0.3551	0.1733	1.5875	0.0250	0.6256	34.5000	0.3173	2.6997	98.0000	0.3101	320.0000	0.2138	313.0000	1464.0000	0.8750	0.8584
222	0.3896	0.3661	0.1686	1.7000	0.0251	0.6359	34.0000	0.3142	2.8608	107.0000	0.3419	320.0000	0.2111	309.0000	1464.0000	0.8438	0.8810
223	0.3773	0.3628	0.1704	1.7185	0.0266	0.6332	33.7500	0.3266	2.6088	102.0000	0.3054	341.0000	0.2322	340.0000	1464.0000	0.8944	0.8611
224	0.3297	0.3623	0.1508	1.6343	0.0237	0.6138	34.1250	0.3098	2.5431	97.0000	0.3201	309.0000	0.2138	313.0000	1464.0000	0.8932	0.8460
225	0.3881	0.3689	0.1744	1.5491	0.0262	0.6735	34.1250	0.2919	2.5602	92.0000	0.2690	346.0000	0.2439	357.0000	1464.0000	0.9046	0.8658
226	0.3749	0.3667	0.1589	1.7751	0.0268	0.6251	34.5000	0.3253	2.6292	106.0000	0.3272	329.0000	0.2247	329.0000	1464.0000	0.8602	0.8651
227	0.4063	0.3634	0.1788	1.5897	0.0273	0.6945	33.3750	0.2487	2.6396	93.0000	0.2696	351.0000	0.2520	369.0000	1464.0000	0.8974	0.8662
228	0.3883	0.3606	0.1633	1.6068	0.0291	0.6560	34.1250	0.2951	2.5942	92.0000	0.2902	323.0000	0.2138	313.0000	1464.0000	0.9040	0.8779
229	0.4067	0.3689	0.1729	1.5241	0.0281	0.6600	33.2500	0.2899	2.7283	93.0000	0.2853	332.0000	0.2363	346.0000	1464.0000	0.9127	0.8679
230	0.3737	0.3617	0.1855	1.6897	0.0291	0.6351	34.7500	0.3426	2.5577	107.0000	0.3147	348.0000	0.2486	364.0000	1464.0000	0.8649	0.8517
231	0.3825	0.3507	0.1499	1.5679	0.0225	0.6297	33.7500	0.3142	2.5240	93.0000	0.3310	287.0000	0.1995	292.0000	1464.0000	0.8606	0.8733
232	0.3720	0.3678	0.1731	1.6460	0.0251	0.6260	33.3750	0.3173	2.7920	101.0000	0.3176	322.0000	0.2234	327.0000	1464.0000	0.8882	0.8544
233	0.4068	0.3584	0.1721	1.5362	0.0283	0.6275	34.7500	0.3200	2.5651	101.0000	0.2953	345.0000	0.2152	315.0000	1464.0000	0.9043	0.8412
234	0.3411	0.3645	0.1631	1.6677	0.0242	0.6251	33.8750	0.2997	2.7718	94.0000	0.3062	313.0000	0.2275	333.0000	1464.0000	0.9073	0.8700
235	0.4023	0.3634	0.2010	1.7232	0.0316	0.6633	34.0000	0.2596	2.6438	104.0000	0.2803	383.0000	0.2589	379.0000	1464.0000	0.9060	0.8434
236	0.3758	0.3678	0.1617	1.6124	0.0255	0.6444	34.0000	0.3016	2.5838	100.0000	0.3049	338.0000	0.2281	334.0000	1464.0000	0.8728	0.8797
237	0.3853	0.3584	0.1478	1.6698	0.0230	0.6369	33.8750	0.2923	2.6120	93.0000	0.2952	324.0000	0.2165	317.0000	1464.0000	0.8951	0.8621
238	0.3611	0.3667	0.1774	1.6789	0.0255	0.6183	34.5000	0.3093	2.8838	107.0000	0.3323	327.0000	0.2234	327.0000	1464.0000	0.8532	0.8621
239	0.3995	0.3661	0.1716	1.5374	0.0311	0.6813	34.0000	0.2582	2.6536	98.0000	0.2776	361.0000	0.2268	332.0000	1464.0000	0.9114	0.8689
240	0.3941	0.3650	0.1579	1.5910	0.0278	0.6619	33.8750	0.2731	2.6938	101.0000	0.3051	335.0000	0.2097	307.0000	1464.0000	0.8776	0.8731
241	0.4008	0.3705	0.1665	1.7459	0.0273	0.6228	34.3750	0.3156	2.8121	94.0000	0.3144	307.0000	0.2145	314.0000	1464.0000	0.8893	0.8516
242	0.3591	0.3678	0.1862	1.8067	0.0286	0.6210	34.1250	0.3120	2.5436	110.0000	0.3134	357.0000	0.2350	344.0000	1464.0000	0.8739	0.8338
243	0.3459	0.3672	0.1536	1.6132	0.0222	0.6243	33.7500	0.2988	2.6762	99.0000	0.3194	318.0000	0.2152	315.0000	1464.0000	0.9025	0.8669
244	0.3962	0.3540	0.1665	1.6804	0.0250	0.6711	33.7500	0.2653	2.5982	92.0000	0.2949	316.0000	0.2227	326.0000	1464.0000	0.8987	0.8606
245	0.3988	0.3634	0.1684	1.5396	0.0254	0.6669	33.6250	0.2661	2.7379	92.0000	0.2857	328.0000	0.2398	351.0000	1464.0000	0.9177	0.8749
246	0.3562	0.3590	0.1543	1.6901	0.0234	0.6109	34.6250	0.3260	2.5994	92.0000	0.3007	313.0000	0.2131	312.0000	1464.0000	0.9105	0.8470
247	0.4200	0.3656	0.1722	1.6469	0.0271	0.6587	34.3750	0.2814	2.8247	102.0000	0.3082	337.0000	0.2104	308.0000	1464.0000	0.8843	0.8808
248	0.3361	0.3634	0.1751	1.7650	0.0252	0.6351	33.8750	0.3054	2.6431	106.0000	0.3090	349.0000	0.2316	339.0000	1464.0000	0.8596	0.8498
249	0.3705	0.3683	0.1793	1.6793	0.0272	0.6814	34.3750	0.2653	2.8308	96.0000	0.2874	343.0000	0.2220	325.0000	1464.0000	0.8950	0.8493
250	0.3725	0.3650	0.1572	1.6571	0.0268	0.5914	34.6250	0.3349	2.7387	104.0000	0.3355	312.0000	0.1960	287.0000	1464.0000	0.8622	0.8786
251	0.3499	0.3601	0.1556	1.5394	0.0248	0.6264	34.6250	0.3143	2.6667	99.0000	0.3173	317.0000	0.1988	291.0000	1464.0000	0.8833	0.8942
252	0.4107	0.3617	0.1864	1.7123	0.0282	0.6645	34.0000	0.2857	2.6025	101.0000	0.2869	358.0000	0.2199	322.0000	1464.0000	0.9106	0.8706
253	0.3640	0.3733	0.1693	1.5396	0.0275	0.6652	34.1250	0.3011	2.8524	106.0000	0.3292	328.0000	0.2268	332.0000	1464.0000	0.8445	0.8749
254	0.3785	0.3634	0.1581	1.5719	0.0226	0.6295	33.5000	0.3117	2.8863	94.0000	0.3264	292.0000	0.2042	299.0000	1464.0000	0.8801	0.8560
255	0.3377	0.3634	0.1598	1.6688	0.0204	0.6379	33.2500	0.2898	2.5746	93.0000	0.3049	314.0000	0.2152	315.0000	1464.0000	0.8885	0.8497
256	0.3519	0.3606	0.1559	1.6881	0.0248	0.5816	33.8750	0.3425	2.6566	106.0000	0.3333	327.0000	0.2029	297.0000	1464.0000	0.8716	0.8576
257	0.3217	0.3601	0.1662	1.6332	0.0228	0.6195	34.0000	0.3292	2.5679	101.0000	0.3196	319.0000	0.2213	324.0000	1464.0000	0.8871	0.8647
258	0.3937	0.3601	0.1725	1.6435	0.0293	0.6305	34.7500	0.2978	2.7019	96.0000	0.2945	331.0000	0.2131	312.0000	1464.0000	0.9063	0.8528
259	0.3551	0.3689	0.1759	1.7838	0.0269	0.6128	34.0000	0.3029	2.5029	110.0000	0.3039	370.0000	0.2377	348.0000	1464.0000	0.8838	0.8293
260	0.3512	0.3535	0.1435	1.5987	0.0239	0.6250	34.1250	0.3009	2.5032	86.0000	0.2810	309.0000	0.2131	312.0000	1464.0000	0.9029	0.8498
261	0.3567	0.3590	0.1589	1.6139	0.0253	0.6044	33.8750	0.3511	2.8841	99.0000	0.3322	303.0000	0.2063	302.0000	1464.0000	0.8581	0.8697
262	0.3980	0.3667	0.1763	1.6687	0.0280	0.6536	33.7500	0.2900	2.6791	97.0000	0.2966	329.0000	0.2193	321.0000	1464.0000	0.8784	0.8575
263	0.3778	0.3590	0.1731	1.6686	0.0256	0.6637	34.5000	0.3003	2.6063	98.0000	0.2934	341.0000	0.2186	320.0000	1464.0000	0.8974	0.8520
264	0.3798	0.3645	0.1664	1.6756	0.0287	0.6297	34.2500	0.3097	2.7651	102.0000	0.3082	336.0000	0.2268	332.0000	1464.0000	0.8839	0.8516
265	0.3397	0.3601	0.1562	1.6437	0.0234	0.6135	34.0000	0.3169	2.5993	102.0000	0.3110	334.0000	0.2097	307.0000	1464.0000	0.8952	0.8641
266	0.3873	0.3601	0.1543	1.5288	0.0276	0.6388	33.7500	0.3137	2.7000	88.0000	0.2885	312.0000	0.2049	300.0000	1464.0000	0.9135	0.8797
267	0.3736	0.3606	0.1652	1.6566	0.0258	0.6330	34.2500	0.3222	2.5484	94.0000	0.2866	332.0000	0.2329	341.0000	1464.0000	0.9066	0.8540
268	0.3999	0.3650	0.1591	1.7021	0.0249	0.6226	34.1250	0.3225	2.6737	99.0000	0.3065	329.0000	0.2261	331.0000	1464.0000	0.8906	0.8630
269	0.3446	0.3678	0.1725	1.6337	0.0272	0.5970	34.6250	0.3420	2.7164	111.0000	0.3274	344.0000	0.2288	335.0000	1464.0000	0.8663	0.8547
270	0.3806	0.3639	0.1721	1.7098	0.0255	0.6548	33.7500	0.3007	2.7485	103.0000	0.3003	348.0000	0.2227	326.0000	1464.0000	0.9052	0.8517
271	0.3761	0.3650	0.1711	1.5916	0.0247	0.6593	34.3750	0.2966	2.6667	91.0000	0.2974	311.0000	0.2213	324.0000	1464.0000	0.8971	0.8774
272	0.3893	0.3678	0.1543	1.4818	0.0238	0.6522	33.8750	0.3019	2.7906	97.0000	0.3233	303.0000	0.2186	320.0000	1464.0000	0.8548	0.8731
273	0.3677	0.3612	0.1546	1.5641	0.0237	0.6513	34.1250	0.2977	2.6162	92.0000	0.3007	312.0000	0.2029	297.0000	1464.0000	0.8718	0.8527
274	0.3781	0.3557	0.1596	1.4903	0.0239	0.6239	33.8750	0.3252	2.5645	92.0000	0.3046	308.0000	0.2117	310.0000	1464.0000	0.8864	0.8793
275	0.3589	0.3612	0.1725	1.6273	0.0226	0.6260	34.0000	0.3108	2.5434	103.0000	0.3150	330.0000	0.2363	346.0000	1464.0000	0.8636	0.8650
276	0.3702	0.3645	0.1727	1.6062	0.0273	0.6374	34.6250	0.3082	2.7800	92.0000	0.2911	325.0000	0.2391	350.0000	1464.0000	0.9046	0.8501
277	0.3437	0.3562	0.1624	1.6856	0.0260	0.6156	34.3750	0.3292	2.5322	106.0000	0.3081	353.0000	0.2336	342.0000	1464.0000	0.8867	0.8621
278	0.3137	0.3617	0.1654	1.6850	0.0241	0.6260	33.8750	0.3287	2.6588	100.0000	0.3096	327.0000	0.2302	337.0000	1464.0000	0.8807	0.8379
279	0.3725	0.3617	0.1595	1.6185	0.0250	0.6201	33.8750	0.3371	2.7567	96.0000	0.3028	325.0000	0.2049	300.0000	1464.0000	0.9015	0.8655
280	0.3640	0.3634	0.1726	1.7227	0.0285	0.6424	34.2500	0.2974	2.7562	95.0000	0.2844	339.0000	0.2213	324.0000	1464.0000	0.9174	0.8434
281	0.3127	0.3606	0.1538	1.7017	0.0219	0.5649	33.8750	0.3734	2.9071	106.0000	0.3668	295.0000	0.1913	280.0000	1464.0000	0.8475	0.8617
282	0.2993	0.3568	0.1706	1.6507	0.0238	0.5963	34.6250	0.3450	2.5224	107.0000	0.3282	335.0000	0.2288	335.0000	1464.0000	0.8687	0.8608
283	0.3422	0.3617	0.1758	1.6221	0.0278	0.6058	33.5000	0.3411	2.8023	113.0000	0.3343	344.0000	0.2350	344.0000	1464.0000	0.8605	0.8566
284	0.4084	0.3606	0.1750	1.7317	0.0258	0.6322	33.8750	0.3227	2.8284	101.0000	0.3146	328.0000	0.2070	303.0000	1464.0000	0.8841	0.8686
285	0.3530	0.3579	0.1745	1.6254	0.0276	0.5975	33.8750	0.3148	2.6565	104.0000	0.3086	339.0000	0.2247	329.0000	1464.0000	0.9056	0.8496
286	0.3455	0.3573	0.1459	1.6863	0.0219	0.5745	33.7500	0.3612	2.6585	95.0000	0.3558	271.0000	0.1940	284.0000	1464.0000	0.8561	0.8728
287	0.3917	0.3612	0.1576	1.6941	0.0231	0.6254	33.5000	0.3135	2.5224	94.0000	0.3144	304.0000	0.2131	312.0000	1464.0000	0.8684	0.8562
288	0.4268	0.3661	0.1795	1.5769	0.0279	0.6717	33.6250	0.2659	2.6803	91.0000	0.2733	338.0000	0.2179	319.0000	1464.0000	0.9408	0.8695
289	0.3656	0.3639	0.1700	1.6087	0.0259	0.6626	33.6250	0.2932	2.5153	99.0000	0.2903	345.0000	0.2015	295.0000	1464.0000	0.8986	0.8665
290	0.4091	0.3678	0.1633	1.5861	0.0249	0.6315	35.0000	0.3218	2.6699	93.0000	0.2870	331.0000	0.2131	312.0000	1464.0000	0.9094	0.8469
291	0.4149	0.3590	0.1666	1.5909	0.0255	0.6602	33.8750	0.2814	2.5105	95.0000	0.2754	352.0000	0.2275	333.0000	1464.0000	0.9034	0.8756
292	0.3794	0.3683	0.1869	1.6599	0.0275	0.6464	33.6250	0.2973	2.7260	99.0000	0.2938	344.0000	0.2493	365.0000	1464.0000	0.8895	0.8778
293	0.3988	0.3656	0.1631	1.6266	0.0256	0.6169	34.2500	0.3156	2.7209	96.0000	0.3117	316.0000	0.2227	326.0000	1464.0000	0.9019	0.8517
294	0.3652	0.3656	0.1762	1.6250	0.0262	0.6340	34.6250	0.3016	2.6524	106.0000	0.3155	344.0000	0.2240	328.0000	1464.0000	0.8779	0.8615
295	0.3775	0.3606	0.1651	1.7282	0.0255	0.6506	34.1250	0.3058	2.6977	93.0000	0.3069	309.0000	0.2124	311.0000	1464.0000	0.8738	0.8617
296	0.4048	0.3623	0.1708	1.5633	0.0282	0.6666	33.7500	0.2902	2.7726	95.0000	0.2923	332.0000	0.2193	321.0000	1464.0000	0.8705	0.8827
297	0.3467	0.3645	0.1678	1.6006	0.0262	0.6245	33.6250	0.3063	2.6257	101.0000	0.3089	333.0000	0.2281	334.0000	1464.0000	0.8889	0.8640
298	0.3140	0.3634	0.1634	1.5863	0.0208	0.5762	34.6250	0.3887	2.6667	104.0000	0.3478	307.0000	0.2234	327.0000	1464.0000	0.8534	0.8735
299	0.3745	0.3705	0.1664	1.6258	0.0240	0.6292	34.2500	0.2995	2.7138	95.0000	0.3065	318.0000	0.2077	304.0000	1464.0000	0.8931	0.8690
300	0.3930	0.3573	0.1645	1.6472	0.0263	0.6868	34.1250	0.2678	2.4841	86.0000	0.2567	343.0000	0.2370	347.0000	1464.0000	0.9184	0.8888
301	0.3936	0.3617	0.1798	1.6735	0.0296	0.6792	34.6250	0.2702	2.7015	103.0000	0.3056	340.0000	0.2288	335.0000	1464.0000	0.8853	0.8494
302	0.3809	0.3650	0.1580	1.5994	0.0260	0.6438	34.1250	0.2888	2.7044	96.0000	0.2945	332.0000	0.2172	318.0000	1464.0000	0.9066	0.8510
303	0.3006	0.3612	0.1503	1.6040	0.0201	0.5705	34.7500	0.3769	2.6967	106.0000	0.3557	303.0000	0.2049	300.0000	1464.0000	0.8515	0.8355
304	0.3800	0.3667	0.1651	1.5962	0.0230	0.6268	34.8750	0.3245	2.6959	99.0000	0.3225	312.0000	0.2022	296.0000	1464.0000	0.8750	0.8661
305	0.3905	0.3711	0.1764	1.6969	0.0285	0.6181	33.7500	0.3187	2.8308	96.0000	0.3028	320.0000	0.2261	331.0000	1464.0000	0.9094	0.8484
306	0.3257	0.3700	0.1818	1.7606	0.0244	0.6114	34.3750	0.3197	2.5780	109.0000	0.3169	355.0000	0.2541	372.0000	1464.0000	0.8620	0.8300
307	0.3498	0.3623	0.1601	1.5265	0.0258	0.6352	33.8750	0.3072	2.5686	98.0000	0.2952	340.0000	0.2090	306.0000	1464.0000	0.9029	0.8463
308	0.3669	0.3595	0.1498	1.6187	0.0219	0.6281	34.0000	0.3139	2.8007	85.0000	0.3102	278.0000	0.1885	276.0000	1464.0000	0.9029	0.8649
309	0.3686	0.3540	0.1516	1.6500	0.0232	0.6368	34.1250	0.3171	2.8472	96.0000	0.3491	280.0000	0.1967	288.0000	1464.0000	0.8643	0.8804
310	0.4133	0.3672	0.1676	1.5938	0.0254	0.6755	34.2500	0.2627	2.7599	88.0000	0.2767	320.0000	0.2077	304.0000	1464.0000	0.9156	0.8591
311	0.3541	0.3639	0.1739	1.6184	0.0271	0.6101	34.2500	0.3079	2.6054	109.0000	0.3105	359.0000	0.2268	332.0000	1464.0000	0.8691	0.8607
312	0.3699	0.3623	0.1730	1.7652	0.0268	0.6167	34.2500	0.3371	2.6586	104.0000	0.3104	345.0000	0.2261	331.0000	1464.0000	0.8870	0.8476
313	0.3854	0.3645	0.1702	1.6390	0.0258	0.6413	34.3750	0.2985	2.6439	99.0000	0.2895	349.0000	0.2302	337.0000	1464.0000	0.9054	0.8529
314	0.3639	0.3573	0.1555	1.5880	0.0238	0.6364	34.6250	0.3037	2.7273	93.0000	0.3153	301.0000	0.2029	297.0000	1464.0000	0.8904	0.8576
315	0.3896	0.3584	0.1501	1.5878	0.0226	0.6008	33.8750	0.3617	2.6382	97.0000	0.3527	279.0000	0.2001	293.0000	1464.0000	0.8315	0.8669
